Member,Vote,Party,State,ProfileAdams,No,Democratic,NC,/members/A000370
Sanchez,No,Democratic,CA,/members/S001156
Sarbanes,No,Democratic,MD,/members/S001168
Scalise,Aye,Republican,LA,/members/S001176
Scanlon,No,Democratic,PA,/members/S001205
Schakowsky,No,Democratic,IL,/members/S001145
Schiff,No,Democratic,CA,/members/S001150
Schneider,No,Democratic,IL,/members/S001190
Schrader,No,Democratic,OR,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001180
Schrier,No,Democratic,WA,/members/S001216
Schweikert,Aye,Republican,AZ,/members/S001183
Scott (VA),No,Democratic,VA,/members/S000185
Scott, Austin,Aye,Republican,GA,/members/S001189
Scott, David,No,Democratic,GA,/members/S001157
Sempolinski,Aye,Republican,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001219
Sessions,Aye,Republican,TX,/members/S000250
Sewell,No,Democratic,AL,/members/S001185
Sherman,No,Democratic,CA,/members/S000344
Sherrill,No,Democratic,NJ,/members/S001207
Simpson,Aye,Republican,ID,/members/S001148
Sires,No,Democratic,NJ,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001165
Slotkin,Aye,Democratic,MI,/members/S001208
Smith (MO),Aye,Republican,MO,/members/S001195
Smith (NE),Aye,Republican,NE,/members/S001172
Smith (NJ),Aye,Republican,NJ,/members/S000522
Smith (WA),No,Democratic,WA,/members/S000510
Smucker,Aye,Republican,PA,/members/S001199
Soto,No,Democratic,FL,/members/S001200
Spanberger,No,Democratic,VA,/members/S001209
Spartz,Aye,Republican,IN,/members/S000929
Speier,No,Democratic,CA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001175
Stansbury,No,Democratic,NM,/members/S001218
Stanton,No,Democratic,AZ,/members/S001211
Stauber,Aye,Republican,MN,/members/S001212
Steel,Aye,Republican,CA,/members/S001135
Stefanik,Aye,Republican,NY,/members/S001196
Steil,Aye,Republican,WI,/members/S001213
Steube,Aye,Republican,FL,/members/S001214
Stevens,No,Democratic,MI,/members/S001215
Stewart,Aye,Republican,UT,/members/S001192
Strickland,No,Democratic,WA,/members/S001159
Suozzi,No,Democratic,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001201
Swalwell,No,Democratic,CA,/members/S001193
Takano,No,Democratic,CA,/members/T000472
Taylor,Aye,Republican,TX,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000479
Tenney,Aye,Republican,NY,/members/T000478
Thompson (CA),No,Democratic,CA,/members/T000460
Thompson (MS),No,Democratic,MS,/members/T000193
Thompson (PA),Aye,Republican,PA,/members/T000467
Tiffany,Aye,Republican,WI,/members/T000165
Timmons,Aye,Republican,SC,/members/T000480
Titus,No,Democratic,NV,/members/T000468
Tlaib,No,Democratic,MI,/members/T000481
Tonko,No,Democratic,NY,/members/T000469
Torres (CA),No,Democratic,CA,/members/T000474
Torres (NY),No,Democratic,NY,/members/T000486
Trahan,No,Democratic,MA,/members/T000482
Trone,No,Democratic,MD,/members/T000483
Turner,Aye,Republican,OH,/members/T000463
Underwood,No,Democratic,IL,/members/U000040
Upton,Aye,Republican,MI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000031
Valadao,Aye,Republican,CA,/members/V000129
Van Drew,Aye,Republican,NJ,/members/V000133
Van Duyne,Not Voting,Republican,TX,/members/V000134
Vargas,No,Democratic,CA,/members/V000130
Veasey,No,Democratic,TX,/members/V000131
Velazquez,No,Democratic,NY,/members/V000081
Wagner,Aye,Republican,MO,/members/W000812
Walberg,Aye,Republican,MI,/members/W000798
Waltz,Aye,Republican,FL,/members/W000823
Wasserman Schultz,No,Democratic,FL,/members/W000797
Waters,No,Democratic,CA,/members/W000187
Watson Coleman,No,Democratic,NJ,/members/W000822
Weber (TX),Aye,Republican,TX,/members/W000814
Webster (FL),Aye,Republican,FL,/members/W000806
Welch,No,Democratic,VT,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000800
Wenstrup,Aye,Republican,OH,/members/W000815
Westerman,Aye,Republican,AR,/members/W000821
Wexton,No,Democratic,VA,/members/W000825
Wild,No,Democratic,PA,/members/W000826
Williams (GA),No,Democratic,GA,/members/W000788
Williams (TX),Aye,Republican,TX,/members/W000816
Wilson (FL),No,Democratic,FL,/members/W000808
Wilson (SC),Aye,Republican,SC,/members/W000795
Wittman,Aye,Republican,VA,/members/W000804
Womack,Aye,Republican,AR,/members/W000809
Yarmuth,No,Democratic,KY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000062
Zeldin,Aye,Republican,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Z000017
